sample_id,db_id,question,score,gold_sql,cate_len_tbls,cate_gold_c,need_high|wrong,need_high|correct,need_mid|wrong,need_mid|correct,need_low|wrong,need_low|correct,need_1|wrong,need_1|correct,need_2|wrong,need_2|correct,need_3+|wrong,need_3+|correct,virtual_table,description,pred_sql,s_sel,s_agg,s_nest,s_cond,s_oth,pm_score,pm_score_rank
train.99,student_assessment,What are the id of students who registered courses or attended courses?,1,SELECT student_id FROM student_course_registrations UNION SELECT student_id FROM student_course_attendance,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT student_id FROM student_course_registrations UNION SELECT student_id FROM student_course_attendance,"This virtual table provides a list of unique student identifiers from two different sources: the 'Student_Course_Registrations' table, which contains students who have registered for courses, and the 'Student_Course_Attendance' table, which includes students who have attended courses. The use of UNION ensures that each student ID appears only once, regardless of whether they are registered or have attended a course.",SELECT DISTINCT student_id FROM Student_Course_Registrations UNION SELECT DISTINCT student_id FROM Student_Course_Attendance;,1.0,1.0,1.0,1.0,1.0,5.0,15
train.101,student_assessment,Find the id of courses which are registered or attended by student whose id is 121?,1,SELECT course_id FROM student_course_registrations WHERE student_id = 121 UNION SELECT course_id FROM student_course_attendance WHERE student_id = 121,2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT course_id FROM student_course_registrations WHERE student_id = [PLACEHOLDER-TYPE:NUMBER] UNION SELECT course_id FROM student_course_attendance WHERE student_id = [PLACEHOLDER-TYPE:NUMBER],This virtual table provides a list of course IDs for a specific student by combining the courses they are registered for and the courses they have attended. The placeholders in the query represent the unique identifier of the student.,SELECT DISTINCT course_id FROM Student_Course_Registrations WHERE student_id = '121' UNION SELECT DISTINCT course_id FROM Student_Course_Attendance WHERE student_id = '121';,1.0,1.0,1.0,0.5,1.0,4.5,9
train.107,student_assessment,List the id of students who attended  statistics courses in the order of attendance date.,1,SELECT T2.student_id FROM courses AS T1 JOIN student_course_attendance AS T2 ON T1.course_id = T2.course_id WHERE T1.course_name = 'statistics' ORDER BY T2.date_of_attendance,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T2.student_id FROM courses AS T1 JOIN student_course_attendance AS T2 ON T1.course_id = T2.course_id WHERE T1.course_name = [PLACEHOLDER-TYPE:STRING] ORDER BY T2.date_of_attendance,"This virtual table provides a list of student IDs from the 'Courses' and 'Student_Course_Attendance' tables. It retrieves the IDs of students who attended a specific course, identified by the course name. The results are ordered by the date of attendance, allowing for a chronological view of student participation in the course.","SELECT DISTINCT Student_Course_Attendance.student_id
FROM Student_Course_Attendance
JOIN Student_Course_Registrations ON Student_Course_Attendance.student_id = Student_Course_Registrations.student_id
JOIN Courses ON Student_Course_Registrations.course_id = Courses.course_id
WHERE Courses.course_name LIKE '%statistics%'
ORDER BY Student_Course_Attendance.date_of_attendance;",1.0,1.0,1.0,0.0,1.0,4.0,7
train.109,bike_1,Give me the dates when the max temperature was higher than 85.,1,SELECT date FROM weather WHERE max_temperature_f  >  85,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT date FROM weather WHERE max_temperature_f  >  [PLACEHOLDER-TYPE:NUMBER],This virtual table provides the dates of weather reports from the 'weather' table where the maximum temperature exceeds a specified threshold. The placeholder in the WHERE clause represents the maximum temperature value to filter the results.,SELECT date FROM weather WHERE max_temperature_f > 85;,1.0,1.0,1.0,1.0,1.0,5.0,19
train.111,bike_1,What are the names of stations that have latitude lower than 37.5?,1,SELECT name FROM station WHERE lat  <  37.5,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM station WHERE lat  <  [PLACEHOLDER-TYPE:NUMBER],This virtual table describes the names of bike stations from the 'station' table that are located at a latitude less than a specified value. The placeholder in the WHERE clause represents the latitude coordinate.,SELECT name FROM station WHERE lat < '37.5';,1.0,1.0,1.0,0.5,1.0,4.5,12
train.113,bike_1,"For each city, return the highest latitude among its stations.",1,"SELECT city ,  max(lat) FROM station GROUP BY city",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT city ,  max(lat) FROM station GROUP BY city",This virtual table provides the maximum latitude of bike stations grouped by city from the 'station' table. The placeholder in the SELECT clause represents the city names.,"SELECT city, MAX(lat) AS highest_latitude FROM station GROUP BY city;",1.0,1.0,1.0,1.0,1.0,5.0,19
train.115,bike_1,Give me the start station and end station for the trips with the three oldest id.,1,"SELECT start_station_name ,  end_station_name FROM trip ORDER BY id LIMIT 3",1,low,False,False,False,False,False,True,False,True,False,False,False,False,"SELECT start_station_name ,  end_station_name FROM trip ORDER BY id LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table describes the start and end station names of bike trips recorded in the 'trip' table. The results are ordered by the unique trip identifier and limited to a specified number of entries, represented by a placeholder for numeric values.","SELECT start_station_name, end_station_name FROM trip ORDER BY id ASC LIMIT 3;",1.0,1.0,1.0,1.0,1.0,5.0,19
train.117,bike_1,What is the average latitude and longitude of stations located in San Jose city?,1,"SELECT avg(lat) ,  avg(long) FROM station WHERE city  =  'San Jose'",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT avg(lat) ,  avg(long) FROM station WHERE city  =  [PLACEHOLDER-TYPE:STRING]",This virtual table calculates the average latitude and longitude of bike stations located in a specific city from the 'station' table. The placeholder in the WHERE clause represents the name of the city.,"SELECT AVG(lat) AS average_latitude, AVG(long) AS average_longitude FROM station WHERE city = 'San Jose';",1.0,1.0,1.0,1.0,1.0,5.0,19
train.119,bike_1,What is the id of the trip that has the shortest duration?,1,SELECT id FROM trip ORDER BY duration LIMIT 1,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT id FROM trip ORDER BY duration LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table lists the unique identifiers of trips from the 'trip' table, ordered by the duration of each trip. The placeholder in the LIMIT clause allows the user to specify the maximum number of trip IDs to retrieve.",SELECT id FROM trip ORDER BY duration ASC LIMIT 1;,1.0,1.0,1.0,1.0,1.0,5.0,19
train.121,bike_1,What is the total and maximum duration of trips with bike id 636?,1,"SELECT sum(duration) ,  max(duration) FROM trip WHERE bike_id  =  636",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT sum(duration) ,  max(duration) FROM trip WHERE bike_id  =  [PLACEHOLDER-TYPE:NUMBER]",This virtual table summarizes the total and maximum duration of trips taken with a specific bike. The placeholder in the WHERE clause represents the unique identifier of the bike used for the trips.,"SELECT SUM(duration) AS total_duration, MAX(duration) AS max_duration FROM trip WHERE bike_id = '636';",1.0,1.0,1.0,0.5,1.0,4.5,12
train.124,bike_1,"For each zip code, what is the average mean temperature for all dates that start with '8'?",1,"SELECT zip_code  ,  avg(mean_temperature_f) FROM weather WHERE date LIKE '8/%' GROUP BY zip_code",1,high,False,True,False,False,False,False,False,True,False,False,False,False,"SELECT zip_code  ,  avg(mean_temperature_f) FROM weather WHERE date LIKE [PLACEHOLDER-TYPE:STRING] GROUP BY zip_code",This virtual table provides the average mean temperature recorded for each zip code on a specific date. The placeholder in the WHERE clause allows users to specify the date for which they want to retrieve the temperature data.,"SELECT zip_code, AVG(mean_temperature_f) AS average_mean_temperature
FROM weather
WHERE date LIKE '8%'
GROUP BY zip_code;",1.0,1.0,1.0,0.5,1.0,4.5,12
train.125,bike_1,"From the trip record, find the number of unique bikes.",1,SELECT count(DISTINCT bike_id) FROM trip,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(DISTINCT bike_id) FROM trip,"This virtual table provides the total number of unique bikes that have been used in trips recorded in the 'trip' table. The query counts distinct bike identifiers, ensuring that each bike is only counted once, regardless of how many trips it has been involved in.",SELECT COUNT(DISTINCT bike_id) AS unique_bike_count FROM trip;,1.0,1.0,1.0,1.0,1.0,5.0,19
train.127,bike_1,What is the number of distinct cities the stations are located at?,1,SELECT count(DISTINCT city) FROM station,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(DISTINCT city) FROM station,This virtual table provides the count of distinct cities where bike stations are located from the 'station' table. The query counts unique city entries to give an overview of the geographical distribution of bike stations.,SELECT COUNT(DISTINCT city) AS distinct_city_count FROM station;,1.0,1.0,1.0,1.0,1.0,5.0,19
train.129,bike_1,How many stations does Mountain View city has?,1,SELECT COUNT(*) FROM station WHERE city  =  'Mountain View',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT COUNT(*) FROM station WHERE city  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the total number of bike stations located in a specific city from the 'station' table. The placeholder in the WHERE clause represents the name of the city.,SELECT COUNT(*) AS station_count FROM station WHERE city = 'Mountain View';,1.0,1.0,1.0,1.0,1.0,5.0,19
train.131,bike_1,Return the unique name for stations that have ever had 7 bikes available.,1,SELECT DISTINCT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id WHERE T2.bikes_available  =  7,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT DISTINCT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id WHERE T2.bikes_available  =  [PLACEHOLDER-TYPE:NUMBER],This virtual table lists the unique names of bike stations from the 'station' table that currently have a specific number of bikes available. The placeholder in the WHERE clause represents the number of bikes available at the station.,SELECT DISTINCT s.name FROM station s JOIN status st ON s.id = st.station_id WHERE st.bikes_available = 7;,1.0,1.0,1.0,0.5,0.5,4.0,8
train.138,bike_1,What is the number of days that had an average humity above 50 and an average visibility above 8?,1,SELECT COUNT(*) FROM weather WHERE mean_humidity  >  50 AND mean_visibility_miles  >  8,1,mid,False,False,False,True,False,False,False,True,False,False,False,False,SELECT COUNT(*) FROM weather WHERE mean_humidity  >  [PLACEHOLDER-TYPE:NUMBER] AND mean_visibility_miles  >  [PLACEHOLDER-TYPE:NUMBER],This virtual table provides the count of weather reports from the 'weather' table where the mean humidity exceeds a specified threshold and the mean visibility in miles also exceeds a specified threshold. The placeholders in the WHERE clause represent the numeric values for mean humidity and mean visibility that the user can define.,"SELECT COUNT(*) AS number_of_days
FROM weather
WHERE mean_humidity > 50 AND mean_visibility_miles > 8;",1.0,1.0,1.0,1.0,1.0,5.0,19
train.139,bike_1,"What is the latitude, longitude, city of the station from which the shortest trip started?",1,"SELECT T1.lat ,  T1.long ,  T1.city FROM station AS T1 JOIN trip AS T2 ON T1.id  =  T2.start_station_id ORDER BY T2.duration LIMIT 1",2,mid,False,False,False,True,False,False,False,False,False,True,False,False,"SELECT T1.lat ,  T1.long ,  T1.city FROM station AS T1 JOIN trip AS T2 ON T1.id  =  T2.start_station_id ORDER BY T2.duration LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides the latitude and longitude coordinates along with the city of bike stations from the 'station' table that have been used as starting points for trips. The results are ordered by the duration of the trips, and the number of records returned is limited by a placeholder for numeric values.","SELECT s.lat, s.long, s.city FROM station s JOIN trip t ON s.id = t.start_station_id ORDER BY t.duration ASC LIMIT 1;",1.0,1.0,1.0,1.0,1.0,5.0,19
