sample_id,db_id,question,gold_sql,source_tables,len_tbls,cate_len_tbls,gold_c,need_1|wrong,need_2|wrong,need_3+|wrong
train.4323,tracking_grants_for_research,What are the details of the project that is producing both patents and papers as outcomes?,SELECT T1.project_details FROM Projects AS T1 JOIN Project_outcomes AS T2 ON T1.project_id  =  T2.project_id WHERE T2.outcome_code  =  'Paper' INTERSECT SELECT T1.project_details FROM Projects AS T1 JOIN Project_outcomes AS T2 ON T1.project_id  =  T2.project_id WHERE T2.outcome_code  =  'Patent',"['project_outcomes', 'projects']",2,2,0.2195113122171945,False,True,False
train.4326,tracking_grants_for_research,List from which date and to which date these staff work: project staff of the project which hires the most staffs,"SELECT date_from ,  date_to FROM Project_Staff WHERE project_id IN( SELECT project_id FROM Project_Staff GROUP BY project_id ORDER BY count(*) DESC LIMIT 1 ) UNION SELECT date_from ,  date_to FROM Project_Staff WHERE role_code  =  'leader'",['project_staff'],1,1,0.3211583710407238,True,False,False
train.4353,tracking_grants_for_research,What is the complete description of the job of a researcher?,SELECT role_description FROM Staff_Roles WHERE role_code  =  'researcher',['staff_roles'],1,1,0.1425882352941176,True,False,False
train.4343,tracking_grants_for_research,When did researchers start and stop working?,"SELECT date_from ,  date_to FROM Project_Staff WHERE role_code  =  'researcher'",['project_staff'],1,1,0.1807058823529412,True,False,False
train.4384,tracking_grants_for_research,List the project details of the projects launched by the organisation,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 ),['projects'],1,1,0.1985882352941176,True,False,False
train.4393,tracking_grants_for_research,What roles did staff members play between '2003-04-19 15:06:20' and '2016-03-15 00:33:18'?,SELECT role_code FROM Project_Staff WHERE date_from  >  '2003-04-19 15:06:20' AND date_to  <  '2016-03-15 00:33:18',['project_staff'],1,1,0.1807058823529412,True,False,False
train.4396,tracking_grants_for_research,Which role is most common for the staff?,SELECT role_code FROM Project_Staff GROUP BY role_code ORDER BY count(*) DESC LIMIT 1,['project_staff'],1,1,0.1679999999999999,True,False,False
train.4377,tracking_grants_for_research,How many project members were leaders or started working before '1989-04-24 23:51:54'?,SELECT count(*) FROM Project_Staff WHERE role_code  =  'leader' OR date_from  <  '1989-04-24 23:51:54',['project_staff'],1,1,0.1807058823529412,True,False,False
train.4387,tracking_grants_for_research,What details are there on the research staff? List the result in ascending alphabetical order.,SELECT staff_details FROM Research_Staff ORDER BY staff_details ASC,['research_staff'],1,1,0.1119999999999999,True,False,False
train.4386,tracking_grants_for_research,"List the research staff details, and order in ascending order.",SELECT staff_details FROM Research_Staff ORDER BY staff_details ASC,['research_staff'],1,1,0.1119999999999999,True,False,False
train.5864,tracking_share_transactions,What are the lot details of lots associated with transactions with share count smaller than 50?,SELECT T1.lot_details FROM LOTS AS T1 JOIN TRANSACTIONS_LOTS AS T2 ON T1.lot_id  =  T2.transaction_id JOIN TRANSACTIONS AS T3 ON T2.transaction_id  =  T3.transaction_id WHERE T3.share_count  <  50,"['lots', 'transactions_lots', 'transactions']",3,3+,0.1425882352941176,False,False,True
train.5883,tracking_share_transactions,What are the details of all sales and purchases?,SELECT sales_details FROM sales UNION SELECT purchase_details FROM purchases,"['sales', 'purchases']",2,2,0.1807058823529412,False,True,False
train.5858,tracking_share_transactions,Show details of all investors if they make any transaction with share count greater than 100.,SELECT T1.Investor_details FROM  INVESTORS AS T1 JOIN TRANSACTIONS AS T2 ON T1.investor_id  =  T2.investor_id WHERE T2.share_count  >  100,"['transactions', 'investors']",2,2,0.1425882352941176,False,True,False
train.5851,tracking_share_transactions,"Show all dates of transactions whose type code is ""SALE"".",SELECT date_of_transaction FROM TRANSACTIONS WHERE transaction_type_code  =  'SALE',['transactions'],1,1,0.1425882352941176,True,False,False
train.5867,tracking_share_transactions,Show the maximum and minimum share count of different transaction types.,"SELECT transaction_type_code ,  max(share_count) ,  min(share_count) FROM TRANSACTIONS GROUP BY transaction_type_code",['transactions'],1,1,0.1948684900711876,True,False,False
train.5845,tracking_share_transactions,Show all investor details.,SELECT Investor_details FROM INVESTORS,['investors'],1,1,0.0865882352941176,True,False,False
dev.785,world_1,What are the names of cities in Europe for which English is not the official language?,SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English'),"['country', 'city', 'countrylanguage']",3,3+,0.2625882352941177,False,False,True
dev.784,world_1,Which cities are in European countries where English is not the official language?,SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English'),"['country', 'city', 'countrylanguage']",3,3+,0.2625882352941177,False,False,True
dev.743,world_1,Which continent speaks the most languages?,SELECT T1.Continent FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Continent ORDER BY COUNT(*) DESC LIMIT 1,"['country', 'countrylanguage']",2,2,0.1679999999999999,False,True,False
dev.742,world_1,Which continent has the most diverse languages?,SELECT T1.Continent FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Continent ORDER BY COUNT(*) DESC LIMIT 1,"['country', 'countrylanguage']",2,2,0.1679999999999999,False,True,False
dev.746,world_1,What are the names of nations speak both English and French?,SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  'English' INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  'French',"['country', 'countrylanguage']",2,2,0.2195113122171945,False,True,False
dev.783,world_1,Return the codes of countries that do not speak English and do not have Republics for governments.,SELECT Code FROM country WHERE GovernmentForm != 'Republic' EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  'English',"['country', 'countrylanguage']",2,2,0.2748235294117647,False,True,False
dev.713,world_1,What language is predominantly spoken in Aruba?,SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  'Aruba' ORDER BY Percentage DESC LIMIT 1,"['country', 'countrylanguage']",2,2,0.1679999999999999,False,True,False
dev.782,world_1,What are the codes of the countries that do not speak English and whose government forms are not Republic?,SELECT Code FROM country WHERE GovernmentForm != 'Republic' EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  'English',"['country', 'countrylanguage']",2,2,0.2748235294117647,False,True,False
dev.745,world_1,What is the number of nations that use English and Dutch?,SELECT COUNT(*) FROM (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  'English' INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  'Dutch'),"['country', 'countrylanguage']",2,2,0.1171764705882353,False,True,False
dev.767,world_1,How many people live in countries that do not speak English?,SELECT sum(Population) FROM country WHERE Name NOT IN (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  'English'),"['country', 'countrylanguage']",2,2,0.2112941176470588,False,True,False
dev.772,world_1,What are the countries that have greater surface area than any country in Europe?,SELECT Name FROM country WHERE SurfaceArea  >  (SELECT min(SurfaceArea) FROM country WHERE Continent  =  'Europe'),['country'],1,1,0.1731764705882353,True,False,False
dev.788,world_1,"What are the name, independence year, and surface area of the country with the smallest population?","SELECT Name ,  SurfaceArea ,  IndepYear FROM country ORDER BY Population LIMIT 1",['country'],1,1,0.176,True,False,False
dev.819,world_1,Count the number of countries for which Spanish is the predominantly spoken language.,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  'Spanish' GROUP BY CountryCode",['countrylanguage'],1,1,0.2367058823529411,True,False,False
dev.730,world_1,What is the average GNP and total population in all nations whose government is US territory?,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  'US Territory'",['country'],1,1,0.1807058823529412,True,False,False
dev.779,world_1,Return the country codes for countries that do not speak English.,SELECT CountryCode FROM countrylanguage EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  'English',['countrylanguage'],1,1,0.1985882352941176,True,False,False
dev.811,world_1,Give the total population and average surface area corresponding to countries in North America that have a surface area greater than 3000 .,"select sum(population) ,  avg(surfacearea) from country where continent  =  'north america' and surfacearea  >  3000",['country'],1,1,0.2329861371300112,True,False,False
dev.799,world_1,"What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?","SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72",['country'],1,1,0.2835113122171945,True,False,False
dev.773,world_1,Which countries have greater area than that of any country in Europe?,SELECT Name FROM country WHERE SurfaceArea  >  (SELECT min(SurfaceArea) FROM country WHERE Continent  =  'Europe'),['country'],1,1,0.1731764705882353,True,False,False
dev.801,world_1,Return the names and surface areas of the 5 largest countries.,"SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5",['country'],1,1,0.1501176470588235,True,False,False
dev.796,world_1,Find the government form name and total population for each government form whose average life expectancy is longer than 72.,"SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72",['country'],1,1,0.2576289592760181,True,False,False
dev.704,world_1,How many countries have a republic as their form of government?,SELECT count(*) FROM country WHERE GovernmentForm  =  'Republic',['country'],1,1,0.1425882352941176,True,False,False
dev.734,world_1,How many type of governments are in Africa?,SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  'Africa',['country'],1,1,0.1679999999999999,True,False,False
dev.810,world_1,What is the total population and average area of countries in the continent of North America whose area is bigger than 3000 ?,"select sum(population) ,  avg(surfacearea) from country where continent  =  'north america' and surfacearea  >  3000",['country'],1,1,0.2329861371300112,True,False,False
dev.818,world_1,What is the total number of countries where Spanish is spoken by the largest percentage of people?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  'Spanish' GROUP BY CountryCode",['countrylanguage'],1,1,0.2367058823529411,True,False,False
